,message,category
460,"While we wait for more information about Ariana Grande's beauty line, she managed to introduce a new perfume, which she called ""God is a woman."" In honor of the song of the same name from the album Sweetener. The album came out in 2018. A very self-confident move: will it really be a success? Let me remind you that Ariana recently launched her line called Grande. It is expected that this will include: skin, body, hair care products, perfumes, shower gels and bath foams.",2
461,"Eye Contour Pencil by Christian Louboutin. I have a black tint. The texture is super soft. The pigmentation is very high, I applied only 1 layer on the swatch. I didn’t make arrows with it. I use it for smokey ice: I apply and shade. It makes a nice haze. The finish is velvety matte. Holds well throughout the day. Make-up removal is easy, it is enough to wash off with foam. By the way, the kit also comes with a pencil sharpener. Verdict: Pencil for the perfect smoky eye for 3,200 R.",2
462,"No wonder some ladies fly in an airplane with patches. I would generally throw a mask on my face, but I don’t want to scare passengers. The prelude is over. It's time to find out what happens to our skin at its best. The most ideal air humidity for the skin is 40-70%, and at altitude this figure drops to 20%. If your skin is dry or the flight is long, we can get: peeling, redness, rashes, dry lips. And, of course, due to long immobility, the face swells. And by the way, at high altitude, UV rays are more intense, even if you do not stick your face out of the plane)) they penetrate through the window and can provoke pigmentation. What am I doing? I always apply hyaluronic acid before flying. I don't do makeup at all. I take lip balm with me. And, of course, I use SPF if I'm flying during the daytime.",2
463,"I went to the La Roche-Posay website to update my wash, and there is a virtual pop-up with experts, stories of real people and the opportunity to check-up the skin. I read from cover to cover about the ingredients of my favorite tubes (sunscreens, serums - van love), I was selected for individual care over the Effaclar Spotscan diagnostics, and they say that prizes and certificates for purchases in online stores are hidden in the pop-up. I will look for. By the way, there are also bloggers telling their stories as part of the #skin is bigger than skin project. Read on, there are really impressive stories among them, especially in the fight against acne. The virtual pop-up La Roche-Posay is already open",2
464,"Oriflame Eleo Night Elixir night restoring hair oil. I'll start with the most pleasant for me - the aroma. Sweet with floral notes. But after application, it does not leave a pungent smell. The consistency is an oily, transparent liquid. It is absorbed instantly, even if applied to the skin of the hand, does not leave greasy marks behind. Active ingredients: - camellia oil (moisturizes and strengthens hair) - argon oil (creates a protective barrier) - burdock oil (gives smoothness and shine, regulates sebum levels and cares for the scalp) - rose oil (deeply nourishes and restores hair) - vitamin F (strengthens from within) The manufacturer recommends rubbing oil into the roots, but after washing I like to apply it to the tips. Oil smoothes split ends and removes frizz. And on the scalp I apply once a week at night, as it is oily for me. The effect is noticeable: the hair has become more manageable and shiny.Verdict: a good assortment of oils in one bottle. The price is such that it makes no sense to buy these oils separately - 1,070 R.",2
465,Brands began to present autumn collections one by one. Here is the updated Guerlain Rouge G Luxury Velvet Lipstick with a luxurious case and a velvet finish. And they promise us 16 hours of durability (wow!). There will be 15 shades in the line. The collection will be released in August 2021. I will definitely conduct an experiment on the durability of lipstick.,2
466,"Cushion Oriflame Giordani Gold. I'll tell you right now, it doesn't cover everything. More like a bb cream after application. The finish is matte, you can do without powder. Pros: the sponge is very comfortable, distributes evenly and you can remove the excess immediately. Convenient and compact to carry in your purse (no need to bother with a jar of foundation, sponge and brush). Cons: emphasizes peeling, clogs into wrinkles after a while. If you have dry skin, it will not suit you or you need to moisturize your face well. Verdict: Comfortable cushion, the joy of using which does not last long. I do not recommend for those who are worried about their wrinkles. Price: 990 R.",2
467,"Hailey Bieber and books. No connection. But the products in the summer beauty line of her bareMinerals brand are in this format. Here shadows, powder, eyeliner, lip balm and mask are fixed. All decorative products contain the ingredient Sea Buckhorn, which cares for the skin. But I was attracted by the promise of durability of eyeliner as much as 12 hours. You don't have to be a great expert to understand that Hailey's makeup will sell like hot cakes. She is a very influential influencer now",2
468,"Tiktok seems to be popularizing Vaseline. Life hack on life hack. This one is the most interesting. Apply to the cilia (you can use your finger, a cotton swab or a brush from an old mascara) and curl with tongs. It turns out almost laminated eyelashes. I tried it myself, the effect lasted a couple of hours. And then ""Kim Kardashian's eyelashes"" turn into a ""pumpkin"". I recommend vaseline as a simple eyelash care product: it nourishes and moisturizes. It is better to apply Vaseline on eyelashes at night.",2
469,"The “shut your mouth” joke has become a reality. Scientists have invented a jaw lock. For weight loss. It is called DentalSlim Diet Control. The lock is a magnetic device that is attached to the back teeth and allows you to open your mouth just 2 mm. So you can only throw liquid food into yourself. The device was tested on 7 women, in 2 weeks they lost 6 kg. Well, this, of course, is kringe. And real torture. Moreover, liquid food is different. You can consume cola, beer and sweet yogurts",2
470,"YSL has a cool new mono eyeshadow coming out soon. I love such compact versions that you can take with you on the road. 2 types of textures are expected: shining chrome and airy matte. And the shades will be dark, that is, you can safely do both day and evening makeup. On sale from August.",2
471,"My favorite Japanese brand SENSAI has a telegram channel. This is the same Japanese cosmetics brand that uses a rare and valuable component of Koishimaru Imperial Silk, which activates the production of hyaluronic acid and the skin becomes like silk. In their @sensaicosmetics, they talk about the features of care (for example, about the Saho method) and make-up in Japan, as well as the culture of the country as a whole. Here I found very interesting facts about Yayoi Kusama. Subscribe https://t.me/sensaicosmetics",2
472,"She has already confessed her love for lip glosses from Sergey Naumov. I'll do it again. Because there are new shades. Get swatches. There are 4 colors: BEDROOM STORY, SIDE EFFECT, MIRABELLE, REPUTATION. My favorite is MIRABELLE. It gives an orange tint, the lips look very juicy with a natural shine. The main thing is that the gloss is absolutely not sticky. And the glosses after application are not visible at all, they just give a special glow. Verdict: Perfect for summer. In terms of quality, I would say, they do not differ from luxury. Price: 1,890 R.",2
473,"Clay masks are my favourites. I use mainly white and green, and recently I tried red. This clay does not dry out the skin. And you will be surprised, but it can moisturize the face. In the composition: magnesium, calcium, silicon, aluminum and a sufficient amount of iron. Well, in addition, red clay eliminates irritation, cleanses pores and brightens age spots. I have tried diluting the clay with clean water. The face is not like after the usual clay masks: there is no feeling of tightness. But in general, there are many recipes for making masks with red clay for various skin problems. I will experiment",2
474,"Selena Gomez brand Rare Beauty is already in Russia. I am sure that out of curiosity, each of us will try at least some product. What is the intention of the brands of all celebrities. Let me remind you that the beauty brand was launched in September last year. Selena offers us a luminous primer, refreshing mist, foundation, liquid concealer (in 32 colors), lip balm and matte lipstick (in 12 shades), liquid highlighter, liquid blush (matte or wet finish), pencil and eyebrow gel and makeup brushes.",2
475,"This summer it seems like the only one going somewhere is our makeup girls. It flows under the scorching sun from our face. Let me tell you how I keep my makeup fresh in the summer. It's simple: - First, I clean my face to a squeak to reduce sebum production - I have combination skin, so I do clay masks 2 times a week so that the sebaceous glands work normally (you can use white and black clay) - Creams I use it with the lightest possible texture. — For matting, I always have napkins with me. And before applying the powder, I always blot my skin with them, then apply the powder. BUT: only colorless, so as not to create a mask effect. - I use a primer, I apply it on my lips, so the lipstick lasts longer.",2
476,"Dear Dahlia Blooming Edition Paradise Dual Palette Blusher Duo. I have the shade Blossom Palace. Excellent travel version. For me, these blushes are the most versatile: I use them as shadows too. If for daytime makeup, then I put on the matte side, if I'm going to shine somewhere, the side with glitter. Well, everything is used for the face. The texture is soft, applied and distributed easily. Doesn't dust. Persistence on a 10-point scale for 8-ku. During the day, the color does not change brightness at all. You can evaluate the pigmentation yourself: there are 2 layers in the photo.Verdict: A mini palette that can do almost all makeup. Price: approximately 3.500 R",2
477,"I found a good care for my problematic hair: my skin is very oily. And many girls will understand me: I wash my head every day, or even twice a day. Of course, I experiment with different shampoos and masks. And here's what I like lately: Complex for strengthening and restoring hair from RICHE, this includes shampoo and mask. I'll start with shampoo. After that, I started washing my hair every 2 days. For me, it's just progress. It is washed out easily, and the volume holds normally - After shampooing, it is recommended to apply a mask from the same series. The mask does not weigh down the hair. Combs easily after. And those who do the styling will appreciate: obedient hair. After this treatment, the condition of the hair is slowly but surely improving. So my warm recommendations. And now this complex on the website has an incredible discount - 70%. It's time to try.",2
478,"It's time to scribble a couple of lines about a beautiful tan. And how to keep it. The tips are simple but important. 1. Prepare the skin. As well as before makeup, you need to exfoliate it before leaving (belongings to help you) 2. An even tan depends on how well the skin is moisturized. Since the salty sea and the chlorinated water of the pool dry the skin, it is necessary to moisturize the skin before leaving for the beach. 3. Do not be lazy to use after-sun products (it can be shower gels, soothing lotions, mousses and balms, cooling cream-gels, oils) to soothe the skin after prolonged sun exposure. They will help prolong the effect of tanning. 4. After tanning, do not use scrubs and cosmetics with acids (they will provoke early peeling of the skin and the tan will wash off faster). Take a cool shower, because during heating, dead cells disappear faster. But, of course, it is very difficult to get an absolutely even tan on the whole body. And there are no hacks here. My shoulders and nose darkened more than the rest of my body.",2
479,"We continue the hot topic about tanning. Today's review is Mixit's after-sun oils. Let's go: 1.Deep tanning product with coconut oil and acai berry extract. The consistency is very liquid, spreads easily, absorbs quickly, does not leave much stickiness. Protects from UV rays. I applied it up to 15-20 minutes of exposure to the sun and renewed it after contact with water. The product itself is not bad, BUT I advise it only to dark-skinned women, I do not recommend sunbathing with oils for white-skinned people, the likelihood of getting a sunburn is high (oil under the sun is very hot and can burn light skin). 2. Soothing and revitalizing after-sun oil. Ingredients: almond oil, macadamia oil, lavender essential oil complex, mint extracts. Really soothes the skin. The only thing is absorbed for a long time, in the evening it is necessary to wash it off. Verdict: Oils that are not for everyone: I advise whites to bypass the shelves with this tanner, and after-sun oil is not very comfortable to use",2
480,"Another 10 years and high-quality domestic beauty brands will push foreign leaders out of the market. My latest discovery is the Russian departure of ATLE SKIN. To begin with, a very correct approach: when you enter the site, you take a test survey, answer questions, and then you are sent (to watsap\telegram) an individual ritual. That is, experts on your profile make up the products that your skin needs. I was advised to introduce vitamin C into my ritual. I chose HYDRATE + GLOW FACE OIL with vitamin C from them. The composition is as follows: Jojoba oil (nourishes and moisturizes ), vitamin C and turmeric oil (natural antiseptic, evens complexion). After application, the serum is absorbed immediately, does not leave behind stickiness, oiliness. Doesn't clog pores. And the result is cumulative, you can notice after 3 weeks. I would say, sparing and correct C. The skin is radiant, the complexion has relatively evened out. You can take the test and make up your own care here.",2
481,"Matcha tea can not only be drunk, but also poured into masks. How do I do it. And as practiced in Asia. This is because matcha contains vitamins C and E, removes toxins from the skin, smoothes mimic wrinkles, evens out skin tone, increases skin elasticity and turgor, reduces inflammation, fights pigmentation, protects against harmful UV rays, and fights against increased skin oiliness. For cosmetology, it is sold in powder form and can be added anywhere (in masks, balms, creams, scrubs, etc.) At one time I used matcha for homemade clay masks. The effect is cool: the skin tone has noticeably evened out, acne has become less. But regularity is important here, girls.",2
482,"Red lipstick is an eternal must-have in every girl's makeup bag. The last thing I tried was THE ONE Color Unlimited Ultra Fix matte lipstick from Oriflame. I have a shade of Ultra Red. The texture is soft, oily. It smears normally, but you must first make a contour, otherwise you can smear because of the thick stick. After application, after 2-3 minutes, the lipstick sets and becomes matte. But it dries completely in 10-15 minutes. They promise us durability for 8 hours, but no. Will survive coffee, tea, but not a full meal. After a while, the color begins to fade and clog up in wrinkles. Verdict: You can take it for a photo shoot. Looks great in photos, but can't do much more. Price: 660 R.",2
483,"Colourpop has released another cutesy collection called ""Powerpuff Girls"", with characters from the cartoon ""Powerpuff Girls"". Here: an eyeshadow palette in bright colors, heart blush, eyeshadow sticks, lip masks, barrettes and star-shaped bath bombs. Just like from a children's makeup bag. An option for those who fell in love with the beauty trend for cartoon motifs. And who just wants to fall into childhood for a while)",2
484,"I have collected for you my top 5 favorite mascaras. Let's go: 1. Benefit - perfectly lengthens, gives volume, good durability.2. Vivien Sabo is a mascara that everyone loves. Excellent price / quality.3. Revolution - Ideal for daily use, lashes look natural4. E.L.F is a rare case when I like waterproof mascara.5. Elian Russia - from the rubric ""domestic and high quality"". I've been using it for a long time and I'm satisfied.",2
485,"I like multifunctional tools. Charlotte Tilbury will release a lip and cheek balm with a creamy texture. That is, with one tool we can make up lips, cheeks and, I think, shadows can also be made from this balm. And the composition is promised to us as follows: beeswax, vitamin E, raspberry leaf stem cell extract",2
486,"Naturalness is in trend, which means gray hair too. During the pandemic, many have grown their hair out and adopted their natural hair color. And even gray hair. Andie MacDowell, Helen Mirren and Jodie Foster showed off their gray hair at the Cannes Film Festival. Let's see how far this trend goes. So far, this is difficult to accept, and opinions are divided on social networks. On the one hand, gray hair adds age. On the other hand, if gray hair does not turn into yellowness, it can look beautiful on a well-groomed woman.",2
487,"We do not have time to follow how celebrities open cosmetic brands. But Elsa Hosk, as an influencer who is good at manipulating Instagram trends, has released a beauty line in green and purple. Insta divas will buy mascara and lipstick only for the sake of bright “greenery”, and the quality is already in the background. Hosk created the collection in partnership with La bouche rouge Paris.",2
488,"I went to ANSALIGY, and there are very tangible discounts up to 70%. Today is the first day of the second wave of the sale, so my favorite products are still available. I bought their sunscreen on vacation for 2200 (it's wonderful), and now it costs 660. And the Double Week set of all the legendary patches from ANSALIGY in double the amount - for 3822 rubles, instead of 5460 rubles. Bestsellers are selling like hot cakes, of course, it's better to hurry.",2
489,"Guerlain renews their mini meteorite palette. The collection will be released in a limited edition. In the middle of the palette is a compact meteorite powder, and on the sides are a blush and a highlighter. It is very interesting what will happen to the brand's legendary products, such as powder balls and the entire Meteorites line. I think Guerlain is waiting for a global update: for the first time in 20 years, the creative director has changed there. Now it's 37-year-old (!!!) Violette Sera, a famous makeup artist and founder of her vegan brand.",2
490,"Summer is the time of colors, which means that you want brighter makeup. In addition to the now popular multi-colored arrows, bright shadows can also be made. My favorite is yellow because it is sunny warm. In addition to ordinary shadows, you can also use yellow shimmers, it looks original. The photo shows examples that you can easily repeat.",2
491,"First time on the Clarins website. ru – Beauty stream Clarins Live July 28 at 18:00.2 professional experts – Olga Komrakova and Daria Teplinsky will share the secrets of creating summer makeup. You will learn how easy it is to transform daytime makeup into evening makeup, and what TOP 3 products you need to have in your summer makeup bag. You will be able to ask questions to experts live, get a secret promo code from the presenter and participate in the drawing of summer sets of full-size Clarins products. Become a member of Clarins live and register for Beauty Stream in your favorite messenger!",2
492,"""Fruit"" nails in the summer, probably everyone tried. My favorite is a minimalistic design, when cute watermelons are painted on the nails with a transparent coating, or a jacket with strawberries. Catch ideas on how to paint your nails with pineapple and strawberries",2
493,"Face cream Medi-Peel Power Aqua Creme with peptide capsules. It was very interesting to try it. Finally, I am ready to share my impressions. There are 2 textures: gel base and cream balls. The ball and gel, mixing with each other, work to moisturize and rejuvenate the skin. Such creams are usually dense, but this one is not like that: its texture is light, it is absorbed immediately. After it, the face is perfectly moisturized. The composition is as follows: peptide - Argilerin (non-injectable alternative to Botox), herbal extracts (lavender, cornflower, sage). 1 ball is enough. Therefore, such a jar is about a month. Verdict: those who like to “chemize” and mix themselves will like it. But I didn't see much point in the design. As for the cream, it moisturizes for 5-ku. Price: 2,500 R (can be found cheaper)",2
494,"Ever heard of a scent that smells like sunscreen? Comme des Garçons teamed up with ERL streetwear brand designer Eli Russell Linnetz to unveil their first fragrance collaboration, Sunscreen, a unisex fragrance. And the most interesting thing is its packaging (there are 2 types of them). The first one is sold in an inflatable capsule, inside of which a glass bottle is suspended, it costs $ 100. 2nd in a styrofoam box that floats on the surface of the water, price $115. Actually, what other design and fragrance can be expected from the avant-garde brand Comme des Garçons. Lovers of all such conceptual will go.",2
495,"They sent me a hair kit from the Finnish brand Cutrin. Ainoa sulfate-free shampoo for dyed hair was credited immediately - it is on the level. The hair is shiny and easy to comb, that's all you need for shampoo. I have also been applying a regenerating fluid for split ends for two weeks now, my hair structure is wildly brittle and dry. So, the tips seemed to be saturated after the drought. And then a review for blondes (Finns, after all). See the lavender bottle of Cutrin Aurora? This is a tint mousse, and it completely neutralizes the yellowness, turning it into a beautiful sandy shade or pastel lavender (if completely blond hair). For obvious reasons, it was not me who used it, but my friend, the luxurious blonde Nadia. Such express toning. And the mousse also adds volume, making the hair light and crumbly, like after going to the salon. For blondes, definitely a must-have. I know that it is important for many that the product is ethical. So, AINOA is 100% vegan. You can buy funds at RIVE GAUCHE, Golden Apple, and ask questions here",2
496,"Bobbi Brown presents a very beautiful butterfly makeup collection. Butterflies and Hibiscus, created in collaboration with American fashion designer Ulla Johnson (this is their second collaboration). Butterflies and flowers are drawn by Ulla herself. From this collection we will be able to purchase: highlighter, double pencil shadows, lipsticks (in 3 shades), lip balm, kabuki brush. A great gift for fans of Ulla's creativity. From August it will be on international sale.",2
497,"Recently, Chanel released a new beauty collection, for which the creative makeup director created very effective looks. Basically, she preferred evening makeup with clear straight and reverse lines in black and blue. By the way, now in TikTok there is a trend towards reverse arrows, that is, we draw arrows on the lower eyelid, we get the same “cat” effect, but with a slight touch of smokey ice. The trend was launched by makeup artist and blogger Spencer.",2
498,"Riri successfully promoted the beauty line and took up the perfume. She launches a new project - Fenty Parfum. From August 10th it will be on sale on the official website. By the way, perfumes come as unisex and with sophisticated philosophy. The fragrance is described as ""an intimate unisex fragrance that reflects everything you feel, everything you are, everything you want to be.""",2
499,"Have you heard of parchment concealer and foundation? Imagine: we wake up in the middle of the night and there are no bruises under the eyes, and the face is always with the perfect tone. It certainly sounds cool. But there is a big BUT! Firstly, you cannot wash it off, you will have to walk like this until the end of your days. It can only be removed with a laser. Secondly, if you sunbathe, then under the eyes, most likely, spots will appear. So-so picture. And the procedure itself goes like this: first, your shade of pigment is selected. Then the paint is applied in a layer on the problem area and driven under the skin by the apparatus. The rehabilitation period is quite long: at first there are bruises under the eyes, the result is visible only after a week. Cosmetology, of course, has gone far. But I don't know what can make me do a life tonal",2
500,"A fresh portion of a beautiful pedicure has arrived. While it's summer, you have to try everything) Now my favorite is a classic jacket and a light nail design that looks great with tanned skin. Well, for those who want to be more interesting, you can repeat: sunny yellow, grassy green, hot orange, rich blue, purple, light pink, sky blue, peach, lavender, pistachio.",2
501,"Briefly about how you can quickly do makeup in the style of tie-dye. An option, of course, for special occasions. Or scare someone",2
502,Soon we will be testing perfumes in many stores in a non-contact way. We just bring our hand closer to the sprayer and it sprays the perfume for the test. Approximately as now with an antiseptic in all shopping centers). But it is reported that this is a breakthrough technology. It was developed by the world leader in the field of perfumery Coty together with the startup Verie. They say that during the year they will install wherever possible,2
503,"Choosing mascara for oily eyelids. In summer, it is not easy for the owners of such skin: special care and make-up techniques are needed so that it does not roll, including mascara. - Firstly, we apply mascara the very last; - We choose mascara with microfiber (these are small villi that are added for additional volume). It lasts longer than usual; - We choose thermal mascaras (these are those that are removed without additional make-up remover. Upon contact with warm water, such mascara simply slides off the eyelashes with black “tubes”). It does not crumble at all, does not create a panda effect when the skin becomes oily; - We use a primer. I strongly recommend not to use waterproof mascara, as it can dry your eyelashes a lot.",2
504,"I think an oil that does not leave a greasy film behind is worth its weight in gold. Found this. Oriflame Swedish Spa Mirror Ocean Body Butter. Ingredients: vitamin E, seaweed extracts, canola and almond oil. The consistency is light, the oil is absorbed immediately. Leaves no stickiness or oil film behind. Consumption is minimal, you need very little product to spread. The aroma is light floral. Effect: after it, the skin of the body is very soft and pleasant to the touch. I use it on dry skin. Verdict: For those who prefer body butter instead of cream, this is it. Price 950 R.",2
505,"The brand Chantecaille in the autumn collection releases 2 shades of mono-eyeshadows, which are dedicated to the endangered animals of India - the royal Bengal tiger and the Indian leopard. In general, the collections of this brand have always been charitable, and this time the contributions will be transferred to SUJÁN Tiger and Leopard Conservation. So, if you want to support, you can order these shadows on the official website.",2
506,"Liquid eye shadow Sergey Naumov Orion. I have shades: Orion 27, Orion Moon Breeze, Orion Pink Leopard. My favorite is Moon Breeze. The texture is silky. It applies well. I distribute it with my fingertips, so the pigment is brighter (but, of course, you can also use a brush). It doesn't smell at all, which is a plus for me. Pigmentation is fire, there is only 1 layer in the photo. Longevity is normal, stays on throughout the day, does not fade or roll down. I use it over a primer to increase durability. Suitable for both daily and evening make-up. Verdict: Universal liquid shadows, one of the best in my personal top products. Price 1,890 R.",2
507,"Our favorite season is coming to an end, I think it's time to introduce you to the fall manicure trends. Let's go: - Autumn and winter are the time for black manicure. Suitable for any shape and length of nails. — Green manicure. In winter and summer, this year, not only the tree, but also your nails are the same color) - ""bare"" nails. Minimalism is always in trend. - Pop-art prints and Pucci. Emilio Pucci is one of the first fashion designers who introduced bold juicy prints into fashion. Probably, Kylie Jenner has already seen the same Pucci manicure. - Dark tones (dark blue, dark purple, chocolate, ink) - Red manicure forever - Multi-colored nails. For those who are bored and sad. - Design in retro style. — Abstraction and stripes. - Metallic effect. The shimmery hues make a comeback every fall and winter. And this year especially, because everything is shiny in fashion.",2
508,"I continue to test Riche products, this time I tried their new product - anti-cellulite body cream with caffeine and goji. In summer, I do not like a dense cream, so the first thing I liked was its light texture. Absorbed instantly. The aroma is pleasant. Contains: caffeine (improves blood and lymph microcirculation, breaks down subcutaneous fat); Niacinamide (everyone already knows about its benefits, I think: moisturizes, tightens pores, brightens skin tone); Complex of ceramides and squalane (performs a protective function and helps bring the active ingredients into the deeper layers of the skin). I use it for the whole body, but I focus on problem areas - where there is cellulite. The skin after it is soft and tender, it’s already pleasant to touch Riche cream has a modeling effect: if it is applied 2 times a day to problem areas, it will give a visible result by increasing microcirculation and breaking down fat cells. I saw the effect after the first bottle. The relief has smoothed out significantly. If you add to it, for example, a brush for dry massage, the effect will be impressive. Only today on the Riche website discounts for all 70%, have time to order. To view the entire catalog, follow the link here.",2
509,"Double eye shadow Giordani Gold Oriflame. The shadows are completely matte. Applied and distributed normally. Lightly dusty. The pigmentation is medium (2 coats in the photo). But with orange, I recommend being careful: it's easy to overdo it. Here's what upset me, it's durability: even with a primer, they quickly fade. Verdict: Longevity shadows are not my dream. Price 1,180 R.",2
510,"ColourPop updates its astrology palette. This time, each zodiac sign has its own separate palette, which consists of 4 colors. On the one hand, I am skeptical about the idea of ​​choosing colors for makeup by the stars. Why do Aries need red eyes? Just because he's from the fire element? What if these colors don't suit me? And what will happen if a Capricorn buys himself shades of a lion?)) On the other hand, this is an idea for a birthday present: the packaging is beautiful. And go to those who are fond of astrology. And there are a lot of those who follow the movement of retrograde Mercury. On sale from August 19th.",2
511,"Body Milk Topicrem Ultra-Hydratan Lait Corps. I have very dry skin on my hands and body, I even had to go to a dermatologist. He advised me this milk. I was so pleased with the result that this is the third bottle. The consistency is liquid, so it is absorbed instantly and moisturizes deeply. The smell is neutral, cosmetic. It contains good moisturizers (urea 2% and glycerin 10%). The effect of it lasts for a long time: there is no feeling of tightness, dryness. By the way, I smear them with my kids. The volume is quite large (500 ml), enough for 3 months for sure. Consumption is also economical. Verdict: I recommend it especially to those who have dry, dehydrated skin, and other products do not help you. Price: 1,500 R.",2
512,"I want summer to never end. But I'm already writing a post about makeup trends for the next season. — A lot of shine. This fall, glitter is in trend not only for evening makeup. - Glowing skin. ""Legs"" grow out of the trend for naturalness. You can create the effect of a wet face with a liquid highlighter (by mixing a drop with a foundation) - Wet lips. Changes in temperature dry out the lips, so it is best to use lip balms or glitter, and choose nude or caramel shades. — Smokey ice. The only make-up that is always and in all seasons relevant. - Golden accents. You can complement your usual makeup with golden shadows, eyeliner or metallic lipstick. - Dark lipstick will be at the peak of popularity, or rather brown, caramel, purple and dark red tones. - Pastel shades. It can be shadows in nude shades with glossy lipstick.",2
513,"Another celebrity broke into the world of beauty. Supermodel Rosie Huntington-Whiteley, together with the biotech company Amyris, launched her own cosmetic brand Rose Inc. The first collection was called Modern Essentials. It will include care products and decorative cosmetics. All products are vegan. Rosie's collection will be on sale from August 27th.",2
514,"In the morning I went to the site of the Sergey Naumov brand to update the stocks of lip glosses, and there is a promotion. When buying one product - the second (of the same value or with a lower price) is issued as a gift. If you buy two items - two items for free, if you buy three - three items, and so on. The BEAUTY MATHEMATICS program started by the beginning of the school year. Together with the gloss in the new REPLICANT shade, I took my favorite Mint Blue lip balm with me for free. Also, taking this opportunity, I want to publicly go nuts from the primer for the eyelids. Have you seen colorful shadows, like in the celebrity tutorials on Instagram? Apply this primer first, then the shadows, and you will have brightness-fastness up to space. The promotion is already on the site and will last until September 1.",2
515,"After perfume, Ariana Grande decided to dive deeper into the world of beauty and launched her full-fledged beauty line, which she called her song from 2018, “r.e.m. beauty. While there is no exact data on what products will be produced, but it is assumed that it will be both decorative and skin care cosmetics.",2
516,"I am ready to share with you my impressions of the La Mer Revitalizing serum. It works as a tonic and moisturizing + protects against environmental influences. Ingredients: a complex of green, brown and red algae (they nourish the skin), lime tea extract (a powerful antioxidant). I use it in the morning and evening after my daily routine. Very interesting sensations: after I smear my face, it becomes numb for a couple of seconds. As soon as the serum is absorbed, the skin seems to glow from within. I cover it with a cream so that the effect remains for a long time. After La Mer care products, sometimes even a hand does not rise to do makeup. Verdict: Using La Mer is a pleasure, and the effect even exceeds expectations. Price 14,580 R",2
517,"Now, sitting at home, you can smell your favorite city. During the pandemic, it is difficult to travel somewhere, and the perfume brand Diptyque decided to surprise customers by presenting a new collection, Le Grand Tour. The source of inspiration is travel. For example, the collection includes candles, fragrances and soaps with the smell of Paris, Venice, Kyoto and Jbeil. Used notes: fig, cypress, incense, rose, vetiver, cardamom and white musk.",2
518,"Eyebrows are my sore spot, I don't want to experiment with them. And for those who love, I have collected this autumn's trends for eyebrows. Let's go: - Laminated (or soapy) eyebrows. The trend has been going on since 2019. Looks natural - Natural eyebrows - Bleached eyebrows. You probably noticed such eyebrows at the shows of Dolce & Gabbana, Balmain and Jean-Paul Gaultier. It looks strange, but effective. — Purple and pink pigments on the eyebrows. You can achieve a good effect only on bleached eyebrows, and make-up should be kept to a minimum. Disco-style eyebrows. Just adding some glitter shadows. - Slits on the eyebrows. This effect can be achieved with makeup, imitating cuts. - Straight eyebrows.",2
519,"The next celebrity to launch her own brand is Jennifer Aniston. She named her beauty baby LolaVie. Jennifer is no stranger to the beauty industry. She previously collaborated with Aveeno and owned a share of the Living Proof brand. But, of course, I wanted my own personal brand. Let's see if she will be successful like Rihanna and Kylie Jenner.",2
520,"In recent times, we hear a lot about eco-friendly and natural cosmetics. Briefly collected information about which products in cosmetics harm the environment. The basic principles for the manufacture of organic and herbal cosmetics are as follows: - Production should not harm the environment. - Containers and packaging should be made from substances that decompose and are recycled. - The chemical properties of the ingredients should not change during production. And the composition of cosmetics should not include the following ingredients: - Dyes and flavors. They allergens are not suitable for everyone. - Parabens. They can harm the endocrine system and also cause cancer. — Silicones. Since they are produced in a way that is dangerous for nature. They remain in the soil, water, and also in the atmosphere and retain moisture. - Mineral oils. They are mined in the petrochemical industry.",2
521,"Oriflame is rather alive, so I continue to review products. Oriflame The One Stockholm contouring palette. It looks very rich, you can’t say that it costs only 600 R. There is no fragrance, just like the brushes 😀. Bronzer, highlighter and blush. Bronzer matte, medium pigmentation, suitable for daily use. It applies and spreads well, a little dusty. After a couple of hours, the color begins to fade.Highlighter. The shimmers here are ultra small, so the glow is very natural, suitable for every day. The texture is soft, silky, not particularly dusty. Blush. Let me tell you, I didn't really like them. Already very bright. You can easily go overboard with them. The texture is like a bronzer, dusty when typing on a brush, durability is also not very good. Verdict: For such a price, in principle, the palette is not bad, but I recommend choosing other shades because of the bright blush",2
522,"You can endlessly look at fire, water and tsatskiii. If you know what I mean. For a couple of hours now I have been scrolling through the feed of the author's channel about jewelry. Elena (the author) writes about the latest catwalk trends, gift ideas, new brands, and all this is urgent! And in order not to lose her head in the feed, she always adds tags and links to make it easier to navigate. By the way, Elena can also be your online consultant, in case you need to choose a piece of jewelry for yourself or as a gift. In general, my dear highley recommended. Click here to subscribe.",2
523,Giorgio Armani presented a very beautiful eyeshadow palette. There are 10 shades that are laid out in the form of crystals. They can be used as blush and highlighter too. I'm always for practicality.,2
